Error: missing newline in D:\VuGen\Scripts2\Script\UC4_ReservDelete\..\fileDat\users.dat	[MsgId: MERR-13874]
../fileDat/lib.h(19): web_submit_data("login.pl") was successful, 5780 body bytes, 2043 header bytes, 36 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(124): Notify: Transaction "LogIn" ended with a "Pass" status (Duration: 5,1624 Think Time: 5,0035 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
Action.c(129): Notify: Transaction "ViewAllTicket" started.	[MsgId: MMSG-16999]
Action.c(131): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(55): web_custom_request("json") started  	[MsgId: MMSG-26355]
Action.c(55): Warning: The string '"fp":"1.aeedb246d19256a956fedaa89fb62423ae5bd8855a2a1f3189161cf045645a19"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'f12e95c4-e4fe-46ef-8e3d-23ae10c44c81' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.c900ba9a2d8318263fd43782ee6fd5fb50bad78bf0eb2c972b5922c458af45ed"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '103c25ff-10d5-4515-93fe-c387cd48889d' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.70038c5037d100135595e4ab2ff64caeb8844cdd03e6408289563fc67f952066"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '7075da3c-c0f8-4596-84c2-83dbcc12f90f' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.d777e561d401292893abda887af337f2d2e9755e47dd4a42402130484d09429b"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '3503528d-ddfa-4e4e-8946-eb4cf4e5adbb' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.3eb16d6c28b502ac4cfee8f4a148df05f4d93229fa36a71db8b08d06329ff18a"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '886ead2b-f1ca-49bd-8e62-2c9b71c579c3' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.cd1978742a4afdbaaa15bf712d5c90bef4144caa99024df98f6a9ad58043ae85"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '9c6d2984-0e0c-4894-a51f-4dab1d20b631' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.e02aeb7034fefaea35a0be29445a820068710a13880e66c1ba482cac43e8d16a"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'fc70c470-2068-4c7b-af09-89faf20d917e' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.b6be680b524ea584c927bafd387e50e0ccbfdcbbbda89fb1e2386f02b9e0d01e"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'eb5d168a-c57f-4333-9ae8-a6f8786d03ef' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.a451a5689ab6b8e94d4392b9908239cafb9736f64539ed9d0574790665a4f2a3"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'c56a8820-4f13-482d-ab60-5f91cc950ae9' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.545666a4efd056351597bb386aea1368105ededc976ed5650d8682daab9f37ff"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'd681280f-dbba-4fa4-95ca-107347487e49' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.c64c9c1008f3ba5f6e18b3ca524bc98dcd8acfae0a2720a8f1f3ef0f8d643d05"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'b0e310f3-f34d-4fe0-9a82-eae249f35923' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.a2abb5cf57d3ad529ade67df01567446c6c6a5225b29715119e17c0e0aea6c03"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '8f200168-778f-4ae4-a351-ff9ec081b7ca' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.0924394cfd2b5feb79a81f49972a0926fee66a20831401e0b7a4a84a80c799fd"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'e5260247-ca9e-4bc2-a272-d0db6190f3c7' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.3e4f959036fef1cae2b1f426864a23f11caae1c96a2816523f2daf4213c3cc73"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'bd8f7e6e-8296-44d0-b9dc-8ea6fba83963' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '95ccf28a-0194-4f38-b29b-e9177eaebdbc' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.3a345dbd2774298fd2aecaacfa6d0e55f9bfe8cf378aad2f41a85a001592b789"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'c925b831-4054-4f49-aa16-935b76326922' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.6f6bc93dcd62dc251850d2ff458fda96083ceb7fbe8eeb11248b8485ef2aea23"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '5c8e9f9e-8986-48db-892d-5eedd318bd5a' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.a8a79d350c2a5e3bc36226633a8e0bed0dfab184e77f38fc8f0820ebacf8eafc"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'b00e6141-bc3d-47ca-a1fb-7674c0bb11ca' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '22ea01e8-ac42-4f68-87ef-6bdd70371263' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.87623110cd546130368ec1581c27856b3c11acd9b8986bea3d7c5c09c71fbad2"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'a624c528-657b-448a-83ce-d3196d92a0ca' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.d68a1e6d53e787feb3bcab12c5e7e76ade2594add8c77084503cd288e460a838"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '7a90df21-b28e-4104-aba4-0aa075db582a' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"fp":"1.b207f670ca3a12250b58363022f90e987303e0de5e6df2e8af3fb87f8cb6b73b"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string 'a7c9b2cf-6db6-4bbc-8777-f08f3342ebba' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"avx":true,"physmemory":8,"sse":true,"sse2":true,"sse3":true,"sse41":true,"sse42":true,"ssse3":true' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"arch":"x86_64","platform":"Windows","version":"10.0.19045.3570"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '60f89b3a-4ac2-46f8-810b-af67f4880999' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '986733db-fe75-423b-a6d2-d0942f59eadb' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): Warning: The string '"autoupdatecheckenabled":true,"ismachine":true,"lastchecked":0,"laststarted":0,"name":"Omaha","updatepolicy":-1,"version":"1.3.36.312"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(55): web_custom_request("json") was successful, 2220 body bytes, 1086 header bytes  	[MsgId: MMSG-26386]
Action.c(87): Notify: Transaction "StartWebTours" ended with a "Pass" status (Duration: 5,2317 Think Time: 5,0028 Wasted Time: 0,0007).	[MsgId: MMSG-16870]
Action.c(91): Notify: Transaction "LogIn" started.	[MsgId: MMSG-16999]
Action.c(93): web_add_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
Action.c(93): web_add_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
Action.c(96): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(96): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(99): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(99): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(102): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(102): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(105): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(105): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(108): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(108): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(111): web_add_auto_header("sec-ch-ua") started  	[MsgId: MMSG-26355]
Action.c(111): web_add_auto_header("sec-ch-ua") was successful  	[MsgId: MMSG-26392]
Action.c(114): web_add_auto_header("sec-ch-ua-mobile") started  	[MsgId: MMSG-26355]
Action.c(114): web_add_auto_header("sec-ch-ua-mobile") was successful  	[MsgId: MMSG-26392]
Action.c(117): web_add_auto_header("sec-ch-ua-platform") started  	[MsgId: MMSG-26355]
Action.c(117): web_add_auto_header("sec-ch-ua-platform") was successful  	[MsgId: MMSG-26392]
Action.c(120): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(133): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(133): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(139): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(139): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(141): web_url("Itinerary Button") started  	[MsgId: MMSG-26355]
Action.c(141): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(141): Detected non-resource "http://localhost:1080/cgi-bin/itinerary.pl" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(141): Resource "http://localhost:1080/WebTours/images/flights.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(141): Found resource "http://localhost:1080/WebTours/images/in_itinerary.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
Action.c(141): Found resource "http://localhost:1080/WebTours/images/home.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
Action.c(141): Resource "http://localhost:1080/WebTours/images/signoff.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(141): Notify: Saving Parameter "Flight_1 = 205744197-822-PG".	[MsgId: MMSG-13798]
Action.c(141): Notify: Saving Parameter "Flight_2 = 205775950-15590-PG".	[MsgId: MMSG-13798]
Action.c(141): Notify: Saving Parameter "Flight_3 = 205750110-2383-PG".	[MsgId: MMSG-13798]
Action.c(141): Notify: Saving Parameter "Flight_4 = 2057511211-31184-PG".	[MsgId: MMSG-13798]
Action.c(141): Found resource "http://localhost:1080/WebTours/images/cancelreservation.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(141): Found resource "http://localhost:1080/WebTours/images/cancelallreservations.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(141): Notify: Saving Parameter "Flight_count = 4".	[MsgId: MMSG-13798]
Action.c(141): Registered web_reg_find successful for "Text=Itinerary" (count=3)  	[MsgId: MMSG-26364]
Action.c(141): web_url("Itinerary Button") was successful, 11205 body bytes, 1919 header bytes, 43 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(150): Notify: Transaction "ViewAllTicket" ended with a "Pass" status (Duration: 5,1226 Think Time: 5,0107 Wasted Time: 0,0002).	[MsgId: MMSG-16870]
Action.c(155): Notify: Transaction "DeleteTicket" started.	[MsgId: MMSG-16999]
Action.c(157): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(157): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(160): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(160): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(163): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(163): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(166): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(122): Notify: Parameter Substitution: parameter "userSession" =  "137698.891373026HAiciizpHcftctQHpDcADf"	[MsgId: MMSG-13992]
Action.c(122): Notify: Parameter Substitution: parameter "login" =  "jojo"	[MsgId: MMSG-13992]
Action.c(122): Notify: Next row for parameter password = 1 [table  = password].	[MsgId: MMSG-13876]
Action.c(122): Notify: Parameter Substitution: parameter "password" =  "bean"	[MsgId: MMSG-13992]
../fileDat/lib.h(17): web_reg_find started  	[MsgId: MMSG-26355]
../fileDat/lib.h(17): Notify: Parameter Substitution: parameter "login" =  "jojo"	[MsgId: MMSG-13992]
../fileDat/lib.h(17): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
../fileDat/lib.h(18): web_reg_find started  	[MsgId: MMSG-26355]
../fileDat/lib.h(18): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
../fileDat/lib.h(19): web_submit_data("login.pl") started  	[MsgId: MMSG-26355]
../fileDat/lib.h(19): Notify: Parameter Substitution: parameter "userSession" =  "137698.891373026HAiciizpHcftctQHpDcADf"	[MsgId: MMSG-13992]
../fileDat/lib.h(19): Notify: Parameter Substitution: parameter "login" =  "jojo"	[MsgId: MMSG-13992]
../fileDat/lib.h(19): Notify: Next row for parameter password = 1 [table  = password].	[MsgId: MMSG-13876]
../fileDat/lib.h(19): Notify: Parameter Substitution: parameter "password" =  "bean"	[MsgId: MMSG-13992]
../fileDat/lib.h(19): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home" in "http://localhost:1080/cgi-bin/login.pl"  	[MsgId: MMSG-26574]
../fileDat/lib.h(19): Detected non-resource "http://localhost:1080/cgi-bin/login.pl?intro=true" in "http://localhost:1080/cgi-bin/login.pl"  	[MsgId: MMSG-26574]
../fileDat/lib.h(19): Found resource "http://localhost:1080/WebTours/images/flights.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
../fileDat/lib.h(19): Found resource "http://localhost:1080/WebTours/images/itinerary.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
../fileDat/lib.h(19): Found resource "http://localhost:1080/WebTours/images/in_home.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
../fileDat/lib.h(19): Found resource "http://localhost:1080/WebTours/images/signoff.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
../fileDat/lib.h(19): Registered web_reg_find successful for "Text=Welcome, <b>jojo</b>, to the Web Tours reservation pages." (count=1)  	[MsgId: MMSG-26364]
../fileDat/lib.h(19): Registered web_reg_find successful for "Text=Using the menu to the left, you can search for new flights to book" (count=1)  	[MsgId: MMSG-26364]
../fileDat/lib.h(19): web_submit_data("login.pl") was successful, 5779 body bytes, 2035 header bytes, 36 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(124): Notify: Transaction "LogIn" ended with a "Pass" status (Duration: 5,1504 Think Time: 5,0047 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
Action.c(129): Notify: Transaction "ViewAllTicket" started.	[MsgId: MMSG-16999]
